0,0,1,True,0.7734285714285715,0.0,0.2328,0.75,0.6216,0.324
1,0,0,True,0.7734285714285715,0.0,0.2328,0.75,0.6216,0.38666666666666666
1,0,0,True,0.7734285714285715,0.0,0.2328,0.75,0.6216,0.5
0,1,0,True,0.7734285714285715,0.0,0.2328,0.75,0.6216,-0.23999999999999996
1,0,0,False,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.5553333333333333
0,1,0,False,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.3
0,1,0,True,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.3
1,0,0,True,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.4666666666666667
0,0,1,True,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.29333333333333333
0,1,0,True,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.3333333333333333
0,1,0,False,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.2833333333333333
1,0,0,False,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.378
0,0,1,False,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.32
1,0,0,False,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.23333333333333334
0,0,1,True,0.31799999999999995,0.0,0.0836,0.75,0.1555,0.29333333333333333
0,1,0,False,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.4666666666666667
0,1,0,True,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.4266666666666667
0,0,1,False,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.5066666666666666
0,0,1,True,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.5066666666666666
1,0,0,True,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.322
1,0,0,False,0.3162857142857143,0.0,0.0084,0.19,0.6216,0.3
0,1,0,False,0.2837142857142857,0.0,0.0596,0.19,0.6216,0.26666666666666666
1,0,0,True,0.2837142857142857,0.0,0.0596,0.19,0.6216,0.41133333333333333
0,0,1,True,0.2837142857142857,0.0,0.0596,0.19,0.6216,0.422
1,0,0,True,0.2837142857142857,0.0,0.0596,0.19,0.6216,0.44466666666666665
0,0,1,False,0.2837142857142857,0.0,0.0596,0.19,0.6216,-0.10466666666666669
0,1,0,False,0.2837142857142857,0.0,0.0596,0.19,0.6216,0.26666666666666666
1,0,0,True,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,0.3
0,1,0,False,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,-0.23999999999999996
0,1,0,True,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,0.3
1,0,0,False,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,0.24466666666666667
0,0,1,False,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,0.438
0,0,1,True,0.4268571428571428,0.3675333333333333,0.23559999999999998,0.75,0.6216,0.3733333333333333
1,0,0,False,0.29542857142857143,0.0,0.2144,0.21,0.6216,1.2446666666666668
0,1,0,False,0.29542857142857143,0.0,0.2144,0.21,0.6216,1.0666666666666667
1,0,0,False,0.29542857142857143,0.0,0.2144,0.21,0.6216,0.27799999999999997
1,0,0,False,0.3325714285714286,0.0,0.1056,0.44,0.6216,0.38866666666666666
0,1,0,True,0.3325714285714286,0.0,0.1056,0.44,0.6216,1.0533333333333335
1,0,0,False,0.3325714285714286,0.0,0.1056,0.44,0.6216,0.25533333333333336
0,1,0,False,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.26666666666666666
1,0,0,True,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.4666666666666667
0,0,1,False,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.28
0,1,0,False,0.3311428571428571,0.0,0.2452,0.19,0.6216,0.3333333333333333
0,1,0,True,0.3608571428571428,0.0,0.2564,0.75,0.2488,0.36000000000000004
1,0,0,False,0.3608571428571428,0.0,0.2564,0.75,0.2488,0.27799999999999997
0,1,0,False,0.3608571428571428,0.0,0.2564,0.75,0.2488,0.3
0,0,1,False,0.3608571428571428,0.0,0.2564,0.75,0.2488,0.286
1,0,0,False,0.34714285714285714,0.0,0.496,0.19,0.6216,0.4
0,1,0,False,0.34714285714285714,0.0,0.496,0.19,0.6216,0.2
1,0,0,True,0.34714285714285714,0.0,0.496,0.19,0.6216,2.3333333333333335
1,0,0,False,0.15714285714285714,0.0,0.0416,0.19,0.6216,0.322
1,0,0,False,0.15714285714285714,0.0,0.0416,0.19,0.6216,0.378
0,1,0,False,0.15714285714285714,0.0,0.0416,0.19,0.6216,0.36000000000000004
0,1,0,True,0.15714285714285714,0.0,0.0416,0.19,0.6216,0.2833333333333333
0,0,1,False,0.4045714285714286,0.0,0.24239999999999998,0.19,0.6216,0.39066666666666666
0,1,0,True,0.4045714285714286,0.0,0.24239999999999998,0.19,0.6216,0.38666666666666666
0,1,0,True,0.4045714285714286,0.0,0.24239999999999998,0.19,0.6216,0.4666666666666667
1,0,0,False,0.4045714285714286,0.0,0.24239999999999998,0.19,0.6216,3.3553333333333333
1,0,0,False,0.332,0.0,0.3836,0.75,0.6216,0.3333333333333333
1,0,0,False,0.332,0.0,0.3836,0.75,0.6216,2.178
0,1,0,False,0.332,0.0,0.3836,0.75,0.6216,0.3466666666666667
1,0,0,True,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,0.31133333333333335
0,1,0,True,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,1.0799999999999998
0,1,0,False,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,0.26666666666666666
1,0,0,False,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,0.7
0,0,1,True,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,0.22666666666666666
0,0,1,True,0.35285714285714287,0.05873333333333333,0.10800000000000001,0.75,0.1244,1.1553333333333333
0,0,1,True,0.28285714285714286,0.0,0.6088,0.75,0.6216,0.29533333333333334
1,0,0,True,0.28285714285714286,0.0,0.6088,0.75,0.6216,0.28
1,0,0,False,0.28285714285714286,0.0,0.6088,0.75,0.6216,0.522
0,1,0,False,0.074,0.0,0.1472,0.19,0.6216,0.32
1,0,0,True,0.074,0.0,0.1472,0.19,0.6216,0.44466666666666665
0,1,0,False,0.074,0.0,0.1472,0.19,0.6216,0.9333333333333333
0,0,1,False,0.074,0.0,0.1472,0.19,0.6216,0.3333333333333333
1,0,0,False,0.074,0.0,0.1472,0.19,0.6216,0.6333333333333333
1,0,0,True,0.20085714285714285,0.0,0.08960000000000001,0.75,0.4346,1.7666666666666666
0,1,0,True,0.20085714285714285,0.0,0.08960000000000001,0.75,0.4346,0.3733333333333333
